conflict_id,dyad_id,year,location_inc,side_a,side_a_2nd,side_a_id,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,bdbest,bdlow,bdhigh,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
327,714,1994,Angola,Government of Angola,,99,UNITA,567,,2,,3924,3920,11087,3,"Angola, DR Congo (Zaire)",540,,,,540,"540, 490",4,18.1
327,714,1995,Angola,Government of Angola,,99,UNITA,567,,2,,162,162,522,3,Angola,540,,,,540,540,4,18.1
327,714,1998,Angola,Government of Angola,,99,UNITA,567,,2,,1041,1041,1516,3,Angola,540,,,,540,540,4,18.1
327,714,1999,Angola,Government of Angola,Government of Namibia,99,UNITA,567,,2,,2273,2273,6431,4,"Angola, Namibia",540,565,,,540,"540, 565",4,18.1
327,714,2000,Angola,Government of Angola,Government of Namibia,99,UNITA,567,,2,,1000,407,3799,4,"Angola, Namibia",540,565,,,540,"540, 565",4,18.1
327,714,2001,Angola,Government of Angola,Government of Namibia,99,UNITA,567,,2,,1123,1123,2447,4,Angola,540,565,,,540,540,4,18.1
327,714,2002,Angola,Government of Angola,Government of Namibia,99,UNITA,567,,2,,461,461,461,4,"Angola, Namibia",540,565,,,540,"540, 565",4,18.1
329,718,1993,Ethiopia,Government of Ethiopia,,97,AIAI,542,,1,Ogaden,36,36,36,3,Ethiopia,530,,,,530,530,4,18.1
329,719,1994,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,50,50,50,3,Ethiopia,530,,,,530,530,4,18.1
329,"718, 719",1996,Ethiopia,Government of Ethiopia,,97,"AIAI, ONLF","497, 542",,1,Ogaden,211,211,481,3,"Ethiopia, Ethiopia, Somalia",530,,,,530,"530, 530, 520",4,18.1
329,719,1998,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,90,3,Ethiopia,530,,,,530,530,4,18.1
329,"718, 719",1999,Ethiopia,Government of Ethiopia,,97,"AIAI, ONLF","497, 542",,1,Ogaden,50,50,640,3,"Ethiopia, Somalia",530,,,,530,"530, 520",4,18.1
329,719,2000,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,855,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2001,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,117,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2002,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,637,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2003,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,260,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2004,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,525,3,"Ethiopia, Somalia",530,,,,530,"530, 520",4,18.1
329,719,2005,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,58,58,695,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2006,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,818,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2007,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,152,152,737,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2008,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,416,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2009,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,473,473,995,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2010,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,126,123,1860,3,"Ethiopia, Somalia",530,,,,530,"530, 520",4,18.1
329,719,2011,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,379,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,18.1
329,719,2012,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,406,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2013,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,52,52,910,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2014,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,220,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2015,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,138,3,Ethiopia,530,,,,530,530,4,18.1
329,719,2016,Ethiopia,Government of Ethiopia,,97,ONLF,497,,1,Ogaden,25,25,50,3,Ethiopia,530,,,,530,530,4,18.1
330,720,1992,Indonesia,Government of Indonesia,,155,Fretilin,290,,1,East Timor,39,39,39,3,Indonesia,850,,,,850,850,3,18.1
330,720,1997,Indonesia,Government of Indonesia,,155,Fretilin,290,,1,East Timor,51,51,79,3,Indonesia,850,,,,850,850,3,18.1
330,720,1998,Indonesia,Government of Indonesia,,155,Fretilin,290,,1,East Timor,30,14,48,3,Indonesia,850,,,,850,850,3,18.1
330,720,1999,Indonesia,Government of Indonesia,,155,Fretilin,290,,1,East Timor,26,26,30,3,Indonesia,850,,,,850,850,3,18.1
331,721,1989,Morocco,Government of Morocco,,108,POLISARIO,563,,1,Western Sahara,207,207,378,3,Morocco,600,,,,600,600,4,18.1
332,722,2016,Mozambique,Government of Mozambique,,100,Renamo,498,,2,,26,26,26,3,Mozambique,541,,,,541,541,4,18.1
332,722,1989,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),100,Renamo,498,,2,,1149,1144,3750,4,Mozambique,541,552,,,541,541,4,18.1
332,722,1990,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),100,Renamo,498,,2,,1577,327,1577,4,Mozambique,541,552,,,541,541,4,18.1
332,722,1991,Mozambique,Government of Mozambique,,100,Renamo,498,,2,,1326,326,2389,3,Mozambique,541,,,,541,541,4,18.1
332,722,1992,Mozambique,Government of Mozambique,,100,Renamo,498,,2,,309,309,445,3,Mozambique,541,,,,541,541,4,18.1
332,722,2013,Mozambique,Government of Mozambique,,100,Renamo,498,,2,,27,25,98,3,Mozambique,541,,,,541,541,4,18.1
333,"724, 726, 727, 729, 732",1989,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),130,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 294, 296, 299, 300",,2,,5174,1904,17051,4,Afghanistan,700,365,,,700,700,2,18.1
333,"724, 726, 727, 732, 733",1990,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)","292, 294, 299, 300, 301",,2,,1478,1323,2275,3,Afghanistan,700,,,,700,700,2,18.1
333,"724, 726, 727, 732",1991,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","292, 294, 299, 300",,2,,3302,3156,3802,3,Afghanistan,700,,,,700,700,2,18.1
333,"724, 726, 732",1992,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","292, 299, 300",,2,,4276,4259,5460,3,Afghanistan,700,,,,700,700,2,18.1
333,"726, 732, 734",1993,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,,3721,3713,7805,3,Afghanistan,700,,,,700,700,2,18.1
333,"726, 732, 734",1994,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,,8937,8937,11955,3,Afghanistan,700,,,,700,700,2,18.1
333,"726, 732, 734, 735",1995,Afghanistan,Government of Afghanistan,,130,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban","299, 300, 302, 303",,2,,5516,5516,6490,3,"Afghanistan, Afghanistan, Pakistan",700,,,,700,"700, 700, 770",2,18.1
333,"724, 735, 736",1996,Afghanistan,Government of Afghanistan,,130,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA","292, 303, 304",,2,,3177,3161,3638,3,Afghanistan,700,,,,700,700,2,18.1
333,736,1997,Afghanistan,Government of Afghanistan,,130,UIFSA,304,,2,,6396,4244,8281,3,Afghanistan,700,,,,700,700,2,18.1
333,736,1998,Afghanistan,Government of Afghanistan,,130,UIFSA,304,,2,,6256,6168,7698,3,Afghanistan,700,,,,700,700,2,18.1
333,736,1999,Afghanistan,Government of Afghanistan,,130,UIFSA,304,,2,,4629,4594,4945,3,Afghanistan,700,,,,700,700,2,18.1
333,736,2000,Afghanistan,Government of Afghanistan,,130,UIFSA,304,,2,,5235,4053,5511,3,Afghanistan,700,,,,700,700,2,18.1
333,736,2001,Afghanistan,Government of Afghanistan,,130,UIFSA,304,Government of Iran,2,,2328,2217,7657,4,Afghanistan,700,,,630,700,700,2,18.1
333,726,2002,Afghanistan,Government of Afghanistan,,130,Hizb-i Islami-yi Afghanistan,299,,2,,30,30,30,3,Afghanistan,700,,,,700,700,2,18.1
333,"726, 735",2003,Afghanistan,Government of Afghanistan,", Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Rumania, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,660,646,984,4,Afghanistan,700,", 900, 390, 220, 260, 325, 210, 920, 385, 290, 360, 200, 2",,,700,700,2,18.1
333,735,2004,Afghanistan,Government of Afghanistan,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",130,Taleban,303,,2,,711,669,1245,4,"Afghanistan, Pakistan",700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,"700, 770",2,18.1
333,735,2005,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",130,Taleban,303,,2,,1628,1424,1992,4,"Afghanistan, Pakistan",700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,"700, 770",2,18.1
333,"726, 735",2006,Afghanistan,Government of Afghanistan,", Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,4734,4665,5543,4,"Afghanistan, Afghanistan, Pakistan",700,", 339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,"700, 700, 770",2,18.1
333,735,2007,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",130,Taleban,303,,2,,6843,6298,8381,4,"Afghanistan, Pakistan",700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,"700, 770",2,18.1
333,"726, 735",2008,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,5655,5204,7189,4,"Afghanistan, Pakistan",700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,"700, 770",2,18.1
333,"726, 735",2009,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,6381,5650,8054,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,"700, 700, 770",2,18.1
333,"726, 735",2010,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America, Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,7029,6856,8451,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2, 339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,"700, 700, 770",2,18.1
333,"726, 735",2011,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America, Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",130,"Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,7425,7281,8292,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2, 339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 700, 770",2,18.1
333,735,2012,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",130,Taleban,303,,2,,7728,7556,8539,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 692, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 770",2,18.1
